Year,Allspice ,Apples ,Apples Dried,Ashes ,Axe ,Bacon ,Bark ,Bark Birchbark,Barley ,Barley Brewer,Barley Gerste,Barley Kauf,Barley Verkauf,Bean Fave,Bean Vetches,Beans ,Beans Kauf,Beans White,Beef ,Beef Dressed,Beef Kauf,Beef Salt,Beef Salted,Beef Verkauf,Beer ,Beer Ausschank,Beer Branauer,Beer Brown,Beer Double,Beer Einbecker,Beer Frankfurter,Beer Freistaedter,Beer Iglauer,Beer Kauf,Beer Regensburger,Beer Schweinitzer,Beer Strong,Beer Verkauf,Beer White,Beer Wholesale,Boards ,Books ,Boots Kauf,Boots Leather,Brandy ,Brandy French,Brandy Kauf,Brandy Verkauf,Brandy Wholesale,Bread ,Bread Brown,Bread Kauf,Bread Rye,Bread Wheat,Bread White,Brick ,Bricks ,Buchwheat Verkauf,Butter ,Cabbage ,Candle ,Candle Tallow,Candle Wax,Candles ,Candles Tallow,Candles Wax,Canvas ,Caraway Kauf,Carp ,Charcoal ,Charcoal Oak,Cheese ,Cheese Factory,Cheese Hollander,Cheese Kauf,Cheese Lot,Cheese speis,Chicken ,Chicken Dressed,Chickpeas ,Chicory ,Chocolate ,Cider ,Cinnamon ,Cinnamon Bulk,Cinnamon Kauf,Cloth ,Cloth Alto,Cloth Basso,Cloth Bleached Cotton,Cloth Brugge,Cloth Coat-White,Cloth Cotton,Cloth English Black,Cloth English Red,Cloth Garnet,Cloth Gown-White,Cloth Holland,Cloth Italian,Cloth Kersey,Cloth Linen,Cloth London fine,Cloth London Import,Cloth Nurenburg,Cloth Paduan,Cloth Sacking,Cloth Says,Cloth Scarlet,Cloth Shirting,Cloth Silesian,Cloth Spanish,Cloth Tow,Cloth Velvet,Cloth Venitian,Cloth White,Cloth Wool,Cloth Woolen,Cloth Woolen-High,Cloth Woolen-Low,Clothing Stockings,Clothing Suit,Clothing Workgloves,Cloves ,Cloves Kauf,Coal ,Coal North,Coal Pithead,Coal Southern,Coalgas ,Cocao ,Cod Salt,Codfish ,Codfish Jamaica,Codfish Merchantable,Codfish Refuse,Coffee ,Copper ,Cordage ,Cotton ,Cream ,Currants ,Eggs ,Firewood ,Firewood Dornwellen,Firewood Hard,Firewood Holzwellen,Firewood Soft,Fish ,Flax ,Flour ,Flour Bean,Flour Chestnut,Flour Corn,Flour Wheat,Garbanzo ,Gin ,Ginger ,Ginger Kauf,Ginger Lot,Glass Window-Medium,Glass Window-Small,Glassware Bottle,Goat ,Gold ,Gold Bars,Gold Dust,Gold Western Europe,Grain ,Grains ,Ham ,Hay ,Herring ,Herring Baltic,Herring Flemish Red,Herring Piece,Honey ,Hops ,Horse shoes ,Insurance Fire,Iron ,Iron Bar,Iron Manufactured,Iron Manufactured Items,Iron Pig,Iron Wrought,Kerosene ,Lamb Icelandi salted,Lard ,Lead ,Lime ,Linen ,Linen Sacking,Linen Sail,Maize ,Malmsey ,Maple Syrup ,Meal Kauf,Meal Verkauf,Meat ,Meat Salted,Milk ,Millet ,Millet Kauf,Millet Retail,Millet Verkauf,Millet Wholesale,Miso ,Molasses ,Mortar ,Mustard ,Mutton ,Nails ,Nails Horse shoe,Nails Large,Nutmeg ,Oatmeal ,Oats ,Oats Paid,Oats Recieved,Oil ,Oil Lamp,Oil Linseed,Oil Olive,Oil Rapeseed,Oil Train,Oilcake ,Oranges Kauf,Ox ,Paper ,Paper Adler,Paper Chancellery,Paper COuncept,Paper Fine,Paper Foolscap,Paper Japanese,Paper Kauf,Paper Letter,Paper Parchment,Paper Post,Paper Rough,Paper Royal,Paper Silesian,Paper Swidnica,Paper Writing,Paper Writing-Median,Parchment ,Peas ,Peas Kauf,Peat ,Pepper ,Pepper Kauf,Pewter ,Pie Fruits ,Pike ,Pike Salt,Plum Damask,Pork ,Pork Backbone,Pork Dressed,Pork Kauf,Pork Mess ,Pork Verkauf,Potato ,Poultry ,Print ,Quicksilver Mercury,Raisins ,Rent High,Rent Housing,Rent Low,Rent Mid,Rice ,Rice British Empirial,Rice Glutinous,Rice Lower Yangzi,Rice Peng,Rice White,Rum ,Rye ,Rye Danish,Rye Kauf,Rye Koenigsberg,Rye Polish,Rye Verkauf,Saffron ,Saffron Domestic,Saffron Foreign,Saffron Kauf,Saffron Wild,Sake ,Salmon ,Salmon Salt,Salt ,Salt French-Iberian,Salt Ground,Salt Rock,Salt Spanish,Salt Zeeland,Sausage ,Saw Batten,Scythe ,Sheeting ,Shoes ,Shoes Kauf,Shot ,Shovel ,Shovel Spade,Silk Thread,Slave Probate,Slave Probate Deflated,Slave Sale,Soap ,Soap Brown,Socks ,Sorghum ,Soy ,Soya Sauce ,Soybean ,Speck Kauf,Speck Verkauf,Spelt ,Spirits ,Stockfish ,Stockfish Icelandic,Stockings ,Stockings Kauf,Straw ,Suet ,Sugar ,Sugar Ground,Sugar Loaf,Sugar Maple,Sugar White,Tallow ,Tallow Candle,Tar ,Tax Personal property,Tax Real estate,Tea ,Tea Zencha,Tiles ,Tobacco ,Transportation Freight-Ton,Transportation Passenger,Treacle ,Trenchers Equipment,Turkey Dressed,Turnips ,Turpentine ,Underpants Kauf,Veal ,Veal Calves,Veal Dressed,Veal Verkauf,Vinegar ,Vinegar Kauf,Wax ,Wax Candle,Wax Spanish,Wheat ,Wheat Black,Wheat British Empirial,Wheat Civil,Wheat Dozzinale,Wheat French,Wheat Kauf,Wheat Koenigsberg,Wheat Late,Wheat Mugi,Wheat Polish,Wheat St. Georgen,Wheat Swedish,Wheat Verkauf,Wheat White,Whiskey ,Wine ,Wine Ausschank,Wine French,Wine Green,Wine Green Fired,Wine Kauf,Wine Marc,Wine New,Wine Port,Wine Red Common,Wine Rhine,Wine San Pedro Telmo,Wine Verkauf,Wine White,Wood ,Wool ,Wool Unwashed,Wool Washed,Yerba 
1816,,0.323676447,,0.117998047,49.16380985,10.78489688,,,11.77530922,,,,,0.707446809,0.749266324,2.369018693,,,82.86314923,2.073298563,,,,,10.35775832,,,,0.41877,,,,,,,,2.459190183,,,,,0.457155929,,105.1763096,3.854235,,,,,34.75304054,1.7325,,2.12856,1.02366,2.565,,0.322018613,,52.08252388,,,,,49.58780716,7.391763464,23.38210892,,,,0.156436693,,20.45102956,,,,,,,3.721305113,,,17.54329553,,,132.903754,,,,,,,,50.40834501,,,,,,,,21.0292539,,4.294158917,,,,,,,,,,,,,66.00897588,29.81371118,,,16.25070034,360.8372067,,,,313.8323901,78.79576485,46.68920889,169.6768649,3.0220808,,8.526167807,6.219895688,,,,72.16736093,,,18.13079599,,8.972120331,0.608879166,118.7869373,,18.4569,,13.0284,,,10.04911021,,1.014820249,,3.142909076,,,46.57254146,,,,2.445960689,2.198133862,,15.51,,,15.28,,,,519.9299863,,,,,,26.318832,,,,,4.146832245,,0.606224638,,,,6.57624,,,,,,3.790356823,,,,,9.345913331,,3.026207215,3.40146514,,,,,1.7425,5.552943809,,,7.484015866,5.871940324,,,,2.59965002,3.097129499,0.472388384,0.419054212,,16.20159346,,32.30274798,,,,,,,,,,,,,,,,,,,,,,,,1.218611789,,,62.32648753,,18.74451035,,,,,14.60464788,,3.774466614,,,,34.31304188,,,,,7171.658986,383.8778962,,,3.973022916,,,,,,7.774121332,19.45928141,,,,,,,,,,,2.429536295,,,10.89571703,,,,,,,,,,61.31092534,,,,25.43540639,38.68356483,,,,149.5884265,,21.89134817,0.380139398,,1.446589383,,,,,7.620063,,,21.89134817,,248.9150327,6.594501715,49.88932057,,,6.379380193,,20.2386747,9.664162233,,,0.366894103,250.1620927,5.78125,,69.80495682,,,1.311201285,,4.252920129,,,,6.111345509,,2.339106071,,50.87237301,,,46.72983512,,1285.099825,0.981596967,,475.7749994,,1.148175976,,,,,,1.110426405,1.174343373,,1.020163854,6.461564667,0.882514339,,,0.529508603,0.661885754,,,,42.3385278,,,,,2.234633662,340.860316,10.73187117,,24.45429074,
1817,5.497745439,0.311873389,,0.110064574,48.48206917,1.37443636,,,15.18360119,,,,,0.594766447,0.633101003,3.655448553,,,19.46633912,2.634322385,,,,,10.3564006,,,,0.4662,,,,,,,,2.621881718,,,,,0.358525471,,88.23736589,4.057494,,,,,5.643744842,2.2995,,2.63988,1.28982,3.2985,,0.293421611,,54.52455687,,,,,46.90450767,15.4771345,25.64745196,,,,0.148592488,,18.62694415,,,,,,,,,,12.06519652,,,,,10.82366071,,,,,,45.87873141,,,,,,,,19.98902335,,4.307529417,,,,,,,,,,,,,60.02576593,56.5045887,,,13.41819708,307.1450393,,,,291.7690157,78.63763653,45.69986008,154.3593005,2.629613487,,9.084902774,5.742822799,,,,63.8289415,,,18.47729904,,9.773480045,0.560303067,112.795317,,21.2898,,15.8508,,,13.22661951,,0.659155225,,4.398963741,,,52.80648275,,,,2.424103459,2.175979324,,15.54,,,15.11,,,,478.5665741,,,,,,38.69002828,,,8.444057466,,3.094942104,,0.680839557,,,,6.54234,,,,,,6.040801811,,,,,9.127148667,,1.988064327,3.801063965,,,,,1.8275,5.503322418,,,6.675944549,5.093999608,,,,3.570829778,3.07978849,0.453064933,0.407758439,,15.88095917,,35.99254705,,,,,,18.18375,,,,,199.317215,,,76.84407964,,,,,,,,,,1.609352673,,,58.95125243,,17.91965401,,,,,8.835292872,,4.741780293,,,,38.37903488,,,,,7160.659509,374.8922662,,,10.9693516,,,,,,14.08850539,23.15293288,,,,,,,,,,,2.518160107,,,10.95087104,,,,,,,,,,61.76891386,,,,22.80122647,37.19974847,,,,,,21.33211044,0.329487094,,1.462033766,,,,,8.781654,,,21.33211044,,206.3085318,6.051719217,52.84908001,,,5.26864477,,16.64891747,9.961748413,,,0.339374484,232.1426686,5.1875,,64.90765406,,,1.280509313,,4.214915816,,,,5.870130383,,2.581635937,,50.10290357,,,48.67838052,,721.1925154,0.744619711,,437.6070634,,1.699514557,,,,,,0.796718497,1.417896593,,0.775984348,6.403823793,10.46622141,,,0.966152494,1.053984539,,,,40.01717214,,,,,2.233490042,320.3434523,12.30670333,,23.18203699,
1818,,0.335598866,,0.12604005,49.84378414,5.439965754,,,10.42065192,,,,,0.320616288,0.446074835,1.097041837,,,19.7020964,3.056907233,,,,,12.57705293,,,,0.41958,,,,,,,,2.565542451,,,,,0.369352832,,111.5316358,5.279482975,,,,,44.12757738,1.71,,1.7928,0.94794,2.511,,0.311091221,,66.59944356,,14.35,,,56.85999125,15.56067669,26.39933166,,,,0.955792063,,17.95227826,,,,,,,4.290396116,,,13.78289752,,,,,10.82366071,,,,,,44.99031105,,,,,,,,18.75872479,,,,,,,,,,,,,,,58.67956658,13.83500552,,,13.91544733,305.1836546,,,,291.1812298,72.99749212,44.50733029,166.5671731,2.696966538,,7.308338818,5.309365194,,,,40.8949155,,,17.67680211,,10.47903888,0.554019539,109.4009017,,21.4452,,15.3846,,,11.18190586,,,,3.209867518,,,47.10578723,,,,2.467514066,,,15.54,,,15.35,,,,587.2930901,,,,,,33.27014887,,,8.971811058,,4.428710971,,0.845039476,,,,6.58896,,,,,,4.487687496,,,,,4.906826222,,3.553586144,2.471484414,,,,,4.6275,5.377800362,,,8.314430612,4.762986867,,,,3.054529786,2.481624231,0.322824863,0.276707025,,22.77798749,,32.18722167,,,,,,12.1225,,,,,197.3998694,,,74.02542199,,,,,,,,,,1.280942486,,,51.59999063,,,,,,,16.05869614,,4.290396116,,,,26.25966248,21.02845555,,,,7193.96089,362.7810047,,,5.060810577,,1.88,,,1.685,22.82504204,16.76651326,,,,,,,,,,,7.622269765,,,10.2851733,,,,,,,,,,60.14779174,,,,,40.18017298,,,,6.757373883,,18.5063555,0.223037417,,4.572470438,,,,,7.042728,,,18.5063555,,269.7407844,8.333379403,63.70025974,,,7.508193203,,15.55268592,11.72650031,,,0.345451969,190.7556946,17.15625,,82.55700106,,,1.267502926,,4.826695631,,,,4.863558797,,2.466977767,,45.61469182,,21.61182222,59.46778067,,488.5521044,0.529713866,,355.4918291,,1.15888158,,,,,,0.663932081,1.55365265,,0.571533382,,16.84759606,,,0.618443042,0.824590723,,,,37.1086958,,,,,1.678543129,386.1133946,15.83981591,,23.06087912,
1819,,0.225729365,,0.118498887,49.12685051,11.16390514,,,7.164070841,,,,,,,1.138047216,,,24.51764825,2.882905811,,,,,10.04793701,,,,0.3036,,,,,,,,2.542842233,,,,,0.329744752,,83.02437736,3.1878,,,,,8.70923054,1.179,,1.33458,0.81972,1.863,,0.301552368,,64.51771476,,14.2,,,57.29926842,15.48338764,27.73600668,,,,0.965911951,,17.37531201,,,,,,,3.203228679,,,14.9484005,,62.35618495,,,,,,,,,36.62854646,,,,,,,,18.3125134,,,,,,,,,,,,,,,59.82197534,13.90069805,,,14.65744868,315.6835377,,,,281.3678845,73.67824651,44.19896658,152.1389392,2.774528004,,7.044245201,5.338714465,,,,80.46410127,,,13.8050611,,8.684703602,0.619061093,106.6410128,,19.734,,14.1174,,,6.269473261,,,,2.755139762,,,47.99239551,,,,2.210708273,,,15.18,,,15.33,,,,643.7886596,,,,,,12.44067158,,,,,4.317502334,,0.955947744,,,,3.99234,,,,,,4.757072525,,,,,,,2.071008398,1.645148834,,,,,4.5465,4.907331598,,,9.556160693,8.931831523,,,,2.620914156,1.411000969,0.336666304,0.336666304,1.223702396,21.84220108,,21.19896923,,,,,,,,,,,230.6764023,,,,,,,,,,,,,1.231113097,,,47.68512939,,,,,,,11.08690721,,2.776131522,,,,29.2342095,17.99449927,,,,7182.944104,366.8679105,,,4.886140288,,1.675,,,1.3975,7.13793687,13.28194918,,,,,,,,,,,7.392677082,,,9.406383719,,,,,,,,,,63.34869973,,,,,36.96946019,,,,6.940328805,,23.04049289,,,4.505510224,,,,,5.997618,,,23.04049289,,314.2094957,7.861155231,58.89561701,,,6.940328805,,8.541943144,9.73230507,,,0.442141655,215.887638,17.59375,,92.95059689,,,,,3.737100126,,,,5.153227983,,2.509195799,,46.0353744,,,,,432.006237,,,277.6470742,,0.866006855,,,,,,0.468902032,1.351759027,,,10.05793553,2.150667839,,,0.595292768,0.793723691,,,,38.81228566,,,,,1.66229121,311.308305,11.56185447,,23.49034365,
1820,,0.257479794,,0.085189029,47.28112501,8.31242248,,,6.065784112,,,,,,,2.112618534,,,85.84182886,2.066128654,,,,,9.428966228,,,,0.20124,,,,,,,,2.539910429,,,,,0.470669076,,99.31537898,3.100644,,,,,6.287472619,1.125,,1.19988,0.78948,1.7415,,0.326257212,,45.43030473,,14.1,,,44.29656048,15.10832478,28.11048643,,,,1.006285554,,30.65089916,,,,,,,2.174872267,,,17.39897814,,,,,,,,,,,34.79393575,,,,,,,,19.24816506,,3.11114375,,,,,,,,,,,,,62.93499985,26.55619805,,,11.88287776,335.4945191,,,,293.7995987,76.12950964,47.68704556,153.0557981,2.893362774,,7.612038445,4.947834409,,,,103.4517453,,,11.57227953,,9.758511151,0.547663494,116.9707221,,19.35,,14.5512,,,5.902053617,,,,2.912036145,,,49.61817226,,,,1.500988095,,,15.48,,,15.62,,1.013,,457.0020493,,,,,,10.46399632,,,,,4.020919238,,0.735269958,,,,3.37464,,,,,,5.911154692,,,,,5.247848695,,3.316951302,1.501640581,,,,,4.4515,4.316317625,,,10.12637581,,,,,2.466626784,1.303718799,0.38183886,0.280534673,,21.8157485,,14.72834508,,,,,,,,,,,227.0711135,,,56.28705358,,,,,,,,,,0.98099397,,,57.80327964,,21.28012722,,,,,10.20158602,,2.446731301,,,,29.20100444,18.83145273,,,,7182.944104,383.8501636,,,1.040281306,,1.9025,,,1.44625,6.588063744,11.29356244,,,,,,,,,,,7.350179113,,,13.47744872,,,,,,,,,,64.50598435,,,,19.0430817,38.7539832,,,,126.6496981,,13.68400814,,,4.478974908,,,,,4.724496,,,13.68400814,,177.0914593,9.277674686,49.96158186,,,7.068334869,,8.69948907,9.245215207,,,0.375247024,184.5447627,17.25,,95.39934805,,,,,2.718590334,,,,4.725041357,,2.229244074,,52.1599506,,20.38073725,44.08217663,,598.4739583,,,261.0644931,,0.901564753,,,,,,0.436120385,1.070552342,,,,1.480198127,,,0.364508978,0.48601197,,,,40.6665224,,,,,1.470751482,303.017211,11.82380229,,26.09846721,
1821,,0.225838535,,0.087173675,52.222523,7.679502579,,,4.318084635,,,,,,,1.626778008,,,87.65021732,1.891709157,,,,,8.050117605,,,,0.21784,,,,,,,,2.47904831,,,,,0.322860123,,99.06919805,5.403068562,,,,,175.6992168,1.1385,,1.2479,0.91804,1.6245,,0.317275343,,46.37235077,,14.2,,,50.48107306,8.521303258,29.74101921,,,,0.967539473,,15.17646829,,,,,,,2.781925232,,,15.52314279,,,,,,,,,,,33.0358577,,,,,,,,19.55273963,,5.012984167,,,,,,,,,5.599141728,,,,62.25428509,13.61110017,,,14.44041315,316.2046228,,,,305.4647363,76.37778554,48.96440981,157.8598277,2.934056216,,7.276391018,5.063103921,,,,77.38460033,,,9.971023805,,9.913388004,0.450381893,114.8818488,,19.6056,,14.3152,,,4.800971181,,,,2.498552258,,,51.60939178,,,,1.791949319,,,15.56,,,15.95,,,,381.2238745,,,,,,9.403108887,,,,,3.3511081,,0.674757823,,,,3.31428,,,,,,3.19471403,,,,,6.451138982,,3.531846934,1.448277494,,,,,4.417,3.719473444,,,9.069572818,2.888083887,,,,2.207779959,1.127253596,0.287070278,0.263147755,,22.10314251,,13.78796318,,,,,,,,,,,222.1367467,,,,,,,,,,,,,0.900777805,,,42.38554852,,19.7496855,,,,,8.549743334,,2.615009718,,,,28.01938107,16.79137868,,,,7182.944104,393.2199805,,,3.474882587,,1.98625,,,1.68375,6.509078528,10.38683213,,,,,,,,,,,7.452381545,,,7.287430316,,,,,,,,,,67.18623486,,,,24.17460724,41.21480215,,,,140.4744149,,18.2266845,,,4.500845813,,,,,5.419548,,,18.2266845,,196.0444154,7.76824187,35.69501741,,,4.45108037,,8.345775695,9.128104559,,,0.588783348,182.2223582,17.53125,,94.82852058,,,1.355282836,,2.781925232,,,,5.310710658,,2.169901681,,58.52376463,,,46.97504331,,451.1538183,,,253.8161911,,0.836184103,,,,,,,0.975819178,,,5.951118208,2.002946042,,,0.413397756,0.578756858,,,,35.43549966,,,,,1.50267477,331.0595462,10.20138573,,25.59371213,
1822,,0.158473489,,0.100751851,43.87273169,6.261856694,,,4.49356371,,,,,,,0.612839614,,,66.67722484,1.984261201,,,,,7.320638443,,,,0.28152,,,,,,,,2.323123465,,,,,0.472647579,,90.02785984,4.252392281,,,,,40.86607181,1.107,,1.2978,0.87584,1.6155,,0.30205371,,44.62698966,,14.25,,,49.61873681,7.740568728,29.41416117,,,,0.984954905,,28.52698626,,,,,,,2.755918335,,,,,28.22060375,,,,,,,,,32.3572477,,,,,,,,18.5977107,,,,,,,,,,,4.714778311,,,,58.11711683,13.21438651,,,11.88084221,338.4489961,,,,299.9093034,74.31648138,46.47472258,150.2630362,2.87999253,,6.262378093,5.732310136,,,,95.14390921,,,8.827266771,,9.78858125,0.379785164,111.5314622,,18.768,,13.4504,,,4.68860631,,,,2.018218775,,,46.64881979,,,,2.028796841,,,15.64,,,15.8,,,,422.9071537,,,,,,10.06688403,,,,,2.987449543,,0.624632269,,,,3.39388,,,,,,4.306251896,,,,,6.419797416,,3.116084271,1.647083975,,,,,4.4665,3.914995721,,,6.539950268,2.675066735,,,,2.035969927,1.191765786,0.292286223,0.252788084,,20.17248321,,10.22220352,,,,,,,,,,,209.7461581,,,,,,,,,,,,,0.875911998,,,41.23536771,,18.97213697,,,,,9.689346253,,2.425208135,,,,25.98665661,18.62221436,,,,7171.961009,391.3096,,,3.499357079,,2.018375,,,1.74125,5.987640514,10.04533106,,,,,,,,,,,7.422840274,,,7.603986947,,,,,,,,,,58.72162005,,,,18.84287117,41.01456829,,,,129.3153606,,15.34277611,,,4.553501833,,,,,5.796184,,,15.34277611,,234.8674009,6.637170398,26.46656994,,,4.409469336,,7.716571338,7.875698883,,,0.557919131,186.8181111,17.78125,,94.89067577,,,1.3819374,,2.755918335,0.179914019,,,5.041525565,,2.149616301,,59.71175831,,,43.80891466,,393.5900713,,,269.2636708,,0.727216353,,,,,,,0.943806187,,,8.421162987,1.907661724,,,0.49835399,0.622942488,,,,36.75921687,,,,,1.596000529,333.1821406,9.383674535,,29.76391802,
1823,,0.149151519,,0.100751851,48.18392498,1.150302449,,,4.622460539,,,,,,,0.60780011,,,63.74748856,1.763787734,,,,,8.224351717,,,,0.28242,,,,,,,,2.302859017,,,,,0.455523285,,99.66464483,4.356740199,,,,,38.99862321,1.17,,1.31853,0.81588,1.8135,,0.298069192,,56.43242254,,14.8,,,77.64339453,7.424517406,30.35802673,,,,0.992188461,,28.49897501,,,,,,,2.755918335,,,11.57485701,,,,,,,,,,,29.46784058,,,,,,,,19.43502715,,,,,,,,,,,,,,,56.18731564,12.89631593,,,13.0700912,340.3226729,,,,310.0727496,75.45629012,48.92460135,157.3570038,2.850065855,,6.915636451,4.960653003,,,,92.13842887,,,8.863149969,,9.78765628,0.397908681,111.4244809,,19.7694,,13.9641,,,4.947079255,,,,2.180672092,,,50.7880316,,,,,2.699743466,,15.69,,,15.84,,,,530.6217652,,,,,,15.19184892,,,,,3.173988594,,0.67420924,,,,3.35766,,,,,,1.300260033,,,,,6.445894154,,1.997212771,4.220178707,,,,,4.819,2.763526391,,,7.135342544,,,,,2.095367862,1.294364467,0.26858734,0.205390319,12.56396199,19.7668642,,10.44295839,,,,,,,,,,,213.9777268,,,19.01997039,,,,,,,,,,0.911912815,,,43.81657316,,19.11432834,,,,,51.00845675,,2.259853035,,,,25.01815454,15.5359485,,,,7171.961009,392.9002894,,,16.76923292,,1.9675,,,1.7625,4.375583453,10.64720347,,,,,,,,,,,7.48523973,,,3.703179207,,,,,,,,,,60.49255941,,,,20.46666481,38.67556976,,,,133.006976,,15.21597631,,,4.54272186,,,,,5.215356,,,15.21597631,,261.6673143,7.776073571,45.9100768,,,5.51183667,,12.12604067,7.10788498,,,0.532559171,145.6988508,18,,94.87570151,,,1.378165998,,2.755918335,,,,4.700995565,,2.094497934,,60.86235691,,,54.19800656,,347.3477168,,,293.436167,,0.822802098,,,,,,,0.898274945,,,7.201869698,2.01941618,,,0.504944389,0.631180486,,,,36.28751687,,,,,1.436628151,379.7775406,9.805674301,,24.25208135,
1824,2.093550457,0.158473489,,0.09355529,46.66232735,6.741245926,,,3.815676761,,,,,,,0.714456655,,,21.85060369,1.874024468,,,,,7.857181238,,,,0.2002,,,,,,,,2.381462207,,,,,0.440239591,,81.65907287,2.31924,,,,,5.347397035,1.0125,,0.9783,0.693,1.539,,0.305277414,,47.03007855,,14.05,,,45.01028128,7.088731362,30.1474782,,,,0.973214267,,30.52654703,,,,,,,2.755918335,,,,,,,,,,,,,,27.42255445,,,,,,,,17.82417618,,2.4882,,,,,,,,,6.101477815,,,,55.37987722,10.81439946,,,11.91600406,338.2209822,,,,283.5453112,73.24967563,48.34363818,160.8127112,2.631524854,,6.388388208,4.409469336,,,,113.21083,,,8.946257588,,9.637443711,0.501017931,117.9545465,,19.404,,14.938,,,5.470335202,,,,2.516058018,,,56.68094562,,,,1.521597631,,,15.4,,,15.82,,,,665.2026497,,,,,,19.45331122,,,,,3.212034697,,0.829484793,,,,2.926,,,,,,1.285633785,,,,,4.999354386,,3.162542576,2.054489651,,,,,4.7525,2.763526391,,,7.317811583,4.770505615,,,,2.321218813,0.859254004,0.229089201,0.205390319,,19.65676615,,10.5512603,,,,,,,,,,,211.8371669,,,114.1198223,,,,,,,,,,0.859412917,,,63.19535105,,18.07748964,,,,,8.334393135,,2.480326501,,,,26.82563703,12.76354018,,,,7171.961009,384.9202357,,,3.504231038,,2.01875,,,1.80625,3.224114123,8.987308011,,,,,,,,,,,7.497574506,,,7.653565187,,,,,,,,,,67.46168223,,,,14.31327925,37.89004445,,,,113.9495547,,16.56005422,,,4.518363268,,,,,4.63694,,,16.56005422,,296.7390621,7.508117723,36.13912564,,,4.960653003,,11.57485701,6.964849495,,,0.760798816,183.2006995,18,,92.60116829,,,1.326676706,,3.307102002,,,,4.526405565,,1.984261201,,60.34421887,,,47.5702896,,303.9211362,,,286.9561777,,0.780362027,,,,,,,0.829508315,,,3.095129117,0.880110064,,,0.403412303,0.564777224,,,,29.21029057,,,,,1.386539689,312.6901062,10.27228507,,25.90563235,
1825,,0.166241347,1.638235912,0.08555888,43.46638512,,,,3.821454193,,,,,,,0.85543608,,,76.65538627,1.802059503,,,,,7.912230439,,,,0.14121,,,,,,,,2.572079499,,,,,0.418824153,,100.5003124,3.762226383,,,,,31.46477435,1.044,,0.94575,0.69036,1.5705,130.733945,0.292406209,,44.96129921,,14.1,,,112.0261056,,,,,,1.024491871,,28.84356783,,,,,,,2.730393187,,,,,,,,,,,,,,28.00580735,,,,,,,,17.63733548,,2.725961333,,,,,,,,,,,,,55.30146192,12.20234378,,,12.97131809,332.8322199,,,,288.0200585,72.21536705,46.67574629,167.5159293,2.543673038,,6.906410236,3.65872687,,,,58.73389837,,,12.11991833,,8.951803692,0.476874232,116.7988688,,19.7694,,14.9055,,,22.1603002,,,,2.807946524,,,52.8200441,,,,1.507504686,2.664714358,,15.69,,,15.7,,,,589.245423,,,,,,33.42092971,,,,,5.075059971,,1.216752035,,,,2.79282,,,,,,4.757677488,,,,,3.960056424,,1.955054182,1.949888555,,,,,4.6885,,,,8.250299716,4.121217963,,,,2.086949524,0.960430379,0.242620315,0.187835082,15.76160054,19.78080993,,14.07356001,,,,,,,,,,,233.6167945,,,,,,,,,,,,,1.040066432,,,71.54967279,,18.87300401,,,,,9.47709365,,2.511961732,,,,23.97259046,16.47752114,,,,7171.961009,424.68584,,,3.5837714,,2.175,,,1.94125,3.878735269,8.380109493,,,,,,,,,,,7.736703319,,,2.703655285,,,,,,,,,,61.01528761,,,,16.40834044,41.22086012,,,,137.2722136,,18.84380858,,,4.511314825,,,,,4.636395,,,18.84380858,,269.4236957,7.7573272,54.97753807,,,6.006865011,,11.46765138,7.025111183,,,0.829127577,157.3470408,18.78125,,93.10301606,,,1.336864494,,2.730393187,0.178247667,,,4.34495838,,1.965883094,,53.06528909,,23.08661176,44.98492537,,306.1401737,,,307.6460281,,0.739451328,,,,,,,,,,3.278857871,2.495782342,,,0.391493666,0.489367082,,,,29.99972178,,,,,1.377432696,300.9767538,11.91625628,,22.93530277,
